osm_id,name,amenity,lon,lat
2178385466,โรงพยาบาลพร้าว,hospital,99.2000517,19.3675861
3339986693,โรงพยาบาลดารารัศมี,hospital,98.9434005,18.9106402
2685457463,โรงพยาบาล สันป่าตอง,hospital,98.8850241,18.5953558
2068143965,Kudos By Tarakorn,hospital,100.6110893,13.8343093
2532018377,,hospital,98.4376553,19.3615363
2185742157,โรงพยาบาลสวรรค์ประชารักษ์,hospital,100.1384386,15.7069998
1641925571,Chae Hom Hospital,hospital,99.5547508,18.7075423
2068143969,Pruksa Clinic,hospital,100.6110584,13.834407
2068143964,Prodenta Dental Clinic,hospital,100.6110973,13.8343627
4229487689,โรงพยาบาลแวนแซนต์วูร์ด,hospital,99.4932726,18.2920375
4339142990,โรงพยาบาลสมเด็จเจ้าพระยา,hospital,100.5048485,13.7305814
7856667656,สถาบันธัญญารักษ์,hospital,100.6188762,13.9780116
1648675298,สถาบันบำราศนราดูร,hospital,100.5224289,13.8535704
2618253462,อมก๋อย คลินิค,hospital,98.3578901,17.7984967
2081757592,เอสซีจี อาคาร11 สถานพยาบาล,hospital,100.5376925,13.8057529
3057125948,โรงพยาบาลพระราม 2,hospital,100.422095,13.6517376
5565954922,HE Clinic for men,hospital,100.5802013,13.7261339
5738615822,Siriluck Clinic,hospital,100.8979648,12.9328401
4526221791,รวมแพทย์ พิษณุโลก,hospital,100.2596553,16.8097268
2783299971,ศูนย์ตรวจธาลัสซีเมียภาคเหนือ,hospital,98.9809339,18.8033444
5265397323,Health Care Medical Clinic,hospital,98.9685216,18.756464
3314263108,โรงพยาบาลค่ายเขตอุดมศักดิ์,hospital,99.1057077,10.5119427
1039996475,โรงพยาบาล พหลพลพยุหเสนา,hospital,99.5465344,14.0057502
369748110,โรงพยาบาลขะอำ,hospital,99.9796308,12.8086056
2440347102,โรงพยาบาลเมโย,hospital,100.5738973,13.8354411
2640776568,,hospital,99.6009229,11.4872547
3090738848,AIT Medical Clinic,hospital,100.6144737,14.07858
1648675260,โรงพยาบาลศรีธัญญา,hospital,100.5172204,13.8452316
340033055,โรงพยาบาลธนบุรี,hospital,100.480116,13.7529428
725689588,โรงพยาบาลประสาทเชียงใหม่,hospital,98.9696221,18.7896967
1765527348,โรงพยาบาลบางสะพาน,hospital,99.49675,11.2241874
1642333523,โรงพยาบาล เชียงใหม่เมดิคอลเซ็นเตอร์,hospital,98.988318,18.7804177
1402895609,โรงพยาบาลมงกุฎวัฒนะ,hospital,100.5616676,13.8939018
2112412385,charisma,hospital,100.5742113,13.7280179
1642379802,โรงพยาบาลปางมะผ้า,hospital,98.2424947,19.5244256
4540691490,อินเตอร์เวชการ,hospital,100.2550784,16.8057099
4270497798,โรงพยาบาลบางกรวย,hospital,100.4722226,13.8050132
301609280,โรงพยาบาลแม่สอด,hospital,98.5725201,16.7102522
1868772257,รพ.ภูมิพลอดุลยเดช พอ,hospital,100.6181733,13.9090183
3040931236,โรงพยาบาลนครธน,hospital,100.4343189,13.6606056
6559871434,โรงพยาบาลฟัน กรุงเทพ อินเตอร์เนชั่นแนล,hospital,100.5514221,13.7384692
3364528415,,hospital,100.7062821,13.6040462
2774436442,,hospital,103.9231956,17.7196925
3008454323,,hospital,102.0181612,14.9624689
6275678385,,hospital,101.1048556,13.6629934
6637238589,,hospital,104.9616374,15.2302564
6054061995,,hospital,102.7863517,17.4161298
4057901612,,hospital,104.2011906,16.310414
4087161435,,hospital,103.6168985,15.9364295
4843989869,,hospital,103.0266879,15.544215
6232850407,,hospital,103.6491662,18.3604698
4071679452,,hospital,104.0368165,16.2569357
6135406078,,hospital,105.2763374,15.4991408
4131467368,,hospital,104.3432637,16.4839275
5251192354,,hospital,103.9884158,15.6076462
4093456562,,hospital,104.140245,16.1410033
4170411182,,hospital,104.1536634,16.3927871
4189885801,,hospital,104.0544167,16.3686406
4081300685,,hospital,104.0743729,16.1948874
4483991424,,hospital,100.9627547,13.542498
4080248078,,hospital,104.0903696,16.2375656
5159102791,,hospital,103.342184,15.6327258
3392352271,,hospital,102.7922787,17.4348063
3418085941,,hospital,102.0746049,15.1873447
6203665706,,hospital,102.4328451,17.8475933
2547046568,,hospital,100.7530858,19.2361806
3599761095,Mae Charim Hospital,hospital,101.0078871,18.7025666
6232798044,Khu Muang Hospital,hospital,103.0029004,15.2722803
2594089759,At Samat Hospital,hospital,103.8748581,15.846787
4311420004,Chaturaphak Phiman Hospital,hospital,103.5707956,15.8510254
6285001085,Nangrong hospital,hospital,102.7874979,14.634393
2593229823,Si Somdet Hospital,hospital,103.4851331,16.0016573
7128975381,Klaeng Hospital,hospital,101.6704213,12.7854415
4718776490,Chumphon Buri Hospital,hospital,103.400983,15.3481424
4885436950,Nong Bunmak Hospital,hospital,102.3681705,14.7401016
7128750087,Kaeng Hang Maeo Hospital,hospital,101.8957241,12.9947963
4190963824,โรงพยาบาล วิภาราม อมตะนคร,hospital,101.0030811,13.4210941
6156414098,โรงพยาบาลหนองแค,hospital,100.8697942,14.3513304
7856667653,สถาบันผู้ป่วยโรคมะเร็งธัญบุรี,hospital,100.8366501,14.0664528
7856667732,โรงพยาบาลวังโป่ง,hospital,100.7896954,16.3502442
4299719292,นพรัตราชธานี,hospital,100.6879143,13.8170195
2605403106,Phon Charoen Hospital,hospital,103.7083071,18.0082501
2706008578,Sanom Hospital,hospital,103.7553428,15.2106871
4708381581,Phon Sai Hospital,hospital,103.9968901,15.4899381
7473457979,Soi Dao Hospital,hospital,102.2060116,13.1324709
6169966348,Bangkok Hospital,hospital,101.4313962,14.718055
5047727520,โรงพยาบาลรวมชัยประชาราษ,hospital,100.8536517,13.583727
900318962,Hospital,hospital,100.7881,18.79505
1658690743,โรงพยาบาลพนัสนิคม,hospital,101.1726897,13.4599569
1642379832,โรงพยาบาลท่าวังผา,hospital,100.8093752,19.0929005
4752744331,ໂຮງຫມໍທ່າບໍ່,hospital,102.5758008,17.8475422
7856667631,โรงพยาบาลปากพลี,hospital,101.2687433,14.1503501
7856667554,โรงพยาบาลบรบือ,hospital,103.1135559,16.0419984
7856667556,โรงพยาบาลกันทรวิชัย,hospital,103.3025658,16.329159
7856667599,โรงพยาบาลศรีเชียงใหม่,hospital,102.5909382,17.9566992
7856667661,โรงพยาบาลปภาเวช,hospital,100.8675492,14.3419444
7856667714,โรงพยาบาลโคกสำโรง,hospital,100.738213,15.0690104
7856667464,โรงพยาบาลบ่อทอง,hospital,101.4198911,13.2824684
7856667605,โรงพยาบาลค่ายศรีสองรัก,hospital,101.7124772,17.6059229
7856667445,โรงพยาบาลเขาคิชฌกูฏ,hospital,102.1160316,12.8074545
7856667471,โรงพยาบาลพานทอง,hospital,101.0984713,13.4690753
7856667712,โรงพยาบาลเบญจรมย์,hospital,100.6307423,14.7906091
7856667467,โรงพยาบาลบ้านบึง,hospital,101.1093557,13.316355
7856667517,โรงพยาบาลลำดวน,hospital,103.654831,14.7388659
7856667575,โรงพยาบาลตงศิริ,hospital,104.143095,17.1518215
7856667596,โรงพยาบาลสร้างคอม,hospital,103.0803608,17.8352443
7856667458,โรงพยาบาลมงกุฏระยอง,hospital,101.1577052,12.7332477
7856667597,โรงพยาบาลเพ็ญ,hospital,102.9096114,17.698764
7856667663,โรงพยาบาลวังน้อย,hospital,100.7002813,14.2244094
7856667558,โรงพยาบาลธวัชบุรี,hospital,103.8385141,16.110854
7856667579,โรงพยาบาลนาทม,hospital,104.0885711,17.7869701
7856667448,โรงพยาบาลศรีมหาโพธิ,hospital,101.5153241,13.9488846
7856667552,โรงพยาบาลนาเชือก,hospital,103.0313944,15.7974878
7856667553,โรงพยาบาลแกดำ,hospital,103.4004771,16.0466899
7856667736,โรงพยาบาลสมเด็จพระยุพราช,hospital,101.2300551,16.8854978
7856667443,โรงพยาบาลสองพี่น้อง,hospital,101.9854188,12.6743021
7856667451,โรงพยาบาลเขาฉกรรจ์,hospital,102.0974815,13.652284
7856667502,โรงพยาบาลโนนดินแดง,hospital,102.7344417,14.3080403
7856667504,โรงพยาบาลปะคำ,hospital,102.7266311,14.4542129
7856667521,โรงพยาบาลสำโรงทาบ,hospital,103.9362108,15.0257379
7856667610,โรงพยาบาลชัยภูมิรวมแพทย์,hospital,102.0375716,15.81577
7856667633,โรงพยาบาลองครักษ์,hospital,101.007362,14.1255108
7856667703,โรงพยาบาลดอนพุด,hospital,100.6259358,14.5856912
7856632105,โรงพยาบาลวังหิน,hospital,104.2293441,14.9484544
7856667455,โรงพยาบาลธนบุรีศรีแกลง,hospital,101.6325527,12.7698097
7856667490,โรงพยาบาลอิมพีเรียล,hospital,101.3723946,14.0595632
7856667600,โรงพยาบาลสังคม,hospital,102.2809982,18.0554883
7856667561,โรงพยาบาลป่าติ้ว,hospital,104.3833887,15.8324714
7856667497,โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 1,hospital,102.9104054,15.4224792
7856667759,โรงพยาบาลนาหมื่น,hospital,100.6630361,18.2117924
7856667541,โรงพยาบาลตระการพืชผล,hospital,105.0188362,15.6095422
7856667569,โรงพยาบาลนามน,hospital,103.7868225,16.5767658
7856667664,โรงพยาบาลโรจนเวช,hospital,100.6553382,14.299978
7856667603,โรงพยาบาลสุวรรณคูหา,hospital,102.2810143,17.565857
7856667442,โรงพยาบาลท่าใหม่,hospital,102.0088506,12.6197663
7856667487,โรงพยาบาลบ้านโพธิ์,hospital,101.0869753,13.6011196
7856667588,โรงพยาบาลหมอไพโรจน์,hospital,102.7915755,17.4158776
7856667606,โรงพยาบาลวังสะพุง,hospital,101.7560577,17.2821567
7856667623,โรงพยาบาลพัฒนานิคม,hospital,100.9851264,14.8554328
7856667447,โรงพยาบาลคริสเตียนบางคล้า,hospital,101.2078786,13.7207918
7856667557,โรงพยาบาลโพธิ์ชัย,hospital,103.7680256,16.3241242
7856667576,โรงพยาบาลรักษ์สกล,hospital,104.1369474,17.1625804
7856667622,โรงพยาบาลวังม่วง,hospital,101.1207068,14.8418058
7856667463,โรงพยาบาลหนองใหญ่,hospital,101.3636827,13.1571342
7856667491,โรงพยาบาลค่ายจักรพงษ์,hospital,101.3723946,14.0738053
7856667438,โรงพยาบาลมะขาม,hospital,102.1992981,12.6870301
7856667484,โรงพยาบาลสนามชัยเขต,hospital,101.4410966,13.6459868
7856667439,โรงพยาบาลขลุง,hospital,102.225852,12.4613851
7856667733,โรงพยาบาลค่ายพ่อขุนผาเมือง,hospital,101.1257064,16.3886509
7856667582,โรงพยาบาลคำม่วง,hospital,103.6332929,16.9211287
7856667454,โรงพยาบาลนายายอาม,hospital,101.8536794,12.7709554
7856667567,โรงพยาบาลหนองกุงศรี,hospital,103.2965683,16.6498635
7856667580,โรงพยาบาลบ้านแพง,hospital,104.2079079,17.9580056
7856667436,โรงพยาบาลเขาสมิง,hospital,102.3952174,12.3675182
7856667540,โรงพยาบาลม่วงสามสิบ,hospital,104.7312283,15.5122845
7856667629,โรงพยาบาลท่าเรือ,hospital,100.7235092,14.5659885
7856667501,โรงพยาบาลหนองบุญมาก,hospital,102.3680787,14.7397998
7856667574,โรงพยาบาลสมเด็จพระยุพราชธาตุพนม,hospital,104.7120344,16.9378178
7856667449,โรงพยาบาลศรีมโหสถ,hospital,101.4079016,13.8818134
7856667474,โรงพยาบาลบางนา 2,hospital,100.805043,13.5940702
7856667492,โรงพยาบาลประจันตคาม,hospital,101.5335685,14.0661458
7856667715,โรงพยาบาลสระโบสถ์,hospital,100.8426904,15.1940436
7856667536,โรงพยาบาลสำโรง,hospital,104.7744334,15.027603
7856667547,โรงพยาบาลเมืองสรวง,hospital,103.7185979,15.8245441
7856667587,โรงพยาบาลชัยเกษมการแพทย์,hospital,102.8096294,17.3947754
7856667535,โรงพยาบาลสมเด็จพระยุพราช,hospital,105.061242,14.9161626
7856667562,โรงพยาบาลไทยเจริญ,hospital,104.4332885,16.069259
7856667444,โรงพยาบาลเขาสุกิม,hospital,102.0333767,12.76993
7856667485,โรงพยาบาลแปลงยาว,hospital,101.2816179,13.5824215
7856667493,โรงพยาบาลนาดี,hospital,101.7776602,14.0987698
7856667510,โรงพยาบาลกระสัง,hospital,103.3002483,14.9218336
7856667525,โรงพยาบาลไพรบึง,hospital,104.3596887,14.7449823
7856667506,โรงพยาบาลหนองหงส์,hospital,102.6902497,14.8497705
7856667570,โรงพยาบาลสมเด็จ,hospital,103.7526297,16.7101404
7856667509,โรงพยาบาลเฉลิมพระเกียรติ,hospital,102.9275876,14.5561806
7856667516,โรงพยาบาลสังขะ,hospital,103.8479071,14.6356489
7856667527,โรงพยาบาลอุทุมพรพิสัย,hospital,104.1379881,15.1120359
7856667549,โรงพยาบาลกรุงเทพ-จุรีเวช,hospital,103.6725283,16.0526701
7856667437,โรงพยาบาลบ่อไร่,hospital,102.5398743,12.5695804
7856667511,โรงพยาบาลห้วยราช,hospital,103.1925309,14.9732478
7856667591,โรงพยาบาลศรีบุญเรือง,hospital,102.2817063,16.9658246
7856667590,โรงพยาบาลรัตนแพทย์,hospital,102.7686775,17.4074345
7856667572,โรงพยาบาลหว้านใหญ่,hospital,104.7132682,16.727927
7856667636,โรงพยาบาลฮั้วยันฮัม,hospital,100.6360182,13.8141759
7856667735,โรงพยาบาลท่าอิบุญ,hospital,101.325885,16.8681265
7775741287,รพ.ค้อวัง,hospital,104.3613395,15.3662002
7856667586,โรงพยาบาลห้วยเกิ้ง,hospital,102.9320991,17.0388137
7856667456,โรงพยาบาลวังจันทร์,hospital,101.5290087,12.9390046
7856667604,โรงพยาบาลปากชม,hospital,101.8816709,18.0243945
7856667571,โรงพยาบาลห้วยผึ้ง,hospital,103.9106655,16.6567606
7856667602,โรงพยาบาลน้ำโสม,hospital,102.192142,17.7728613
7856667608,โรงพยาบาลน้ำหนาว,hospital,101.6745185,16.7653031
7856667470,โรงพยาบาลค่ายนวมินทราชินี,hospital,100.9909254,13.3869216
7856667566,โรงพยาบาลห้วยเม็ก,hospital,103.2292664,16.5960041
7856667507,โรงพยาบาลชำนิ,hospital,102.8186309,14.7913041
7856667538,โรงพยาบาลกองบิน 21,hospital,104.8649633,15.2566437
7856667609,โรงพยาบาลภูเขียว,hospital,102.1303868,16.3750123
7856667611,โรงพยาบาลบ้านเขว้า,hospital,101.9082463,15.7835194
7856667632,โรงพยาบาลนครนายก,hospital,101.2134039,14.2082266
7856667713,โรงพยาบาลเพชรพระงาม,hospital,100.6215477,14.8947116
7856632101,โรงพยาบาลลาดกระบัง,hospital,100.7848808,13.7222822
7856667519,โรงพยาบาลจอมพระ,hospital,103.6118352,15.1153711
7856667563,โรงพยาบาลเสนางคนิคม,hospital,104.6686578,16.0443493
7856667498,โรงพยาบาลประทาย,hospital,102.7168786,15.5344169
7856667520,โรงพยาบาลศีขรภูมิ,hospital,103.8057697,14.9418202
7856667522,โรงพยาบาลภูสิงห์,hospital,104.1319692,14.5527641
7856667533,โรงพยาบาลบุณฑริก,hospital,105.4105031,14.7568309
7856667544,โรงพยาบาลหัวตะพาน,hospital,104.4924044,15.6957541
7856667665,โรงพยาบาลอุทัย,hospital,100.6454515,14.361454
7856667565,โรงพยาบาลคำชะอี,hospital,104.4128823,16.5590989
7856667546,โรงพยาบาลสุวรรณภูมิ,hospital,103.8024759,15.6085451
7856667628,โรงพยาบาลหนองแซง,hospital,100.7883596,14.4988406
7856667500,โรงพยาบาลห้วยแถลง,hospital,102.6507327,14.9982638
7856667539,โรงพยาบาลพญาไทอุบล,hospital,104.848398,15.2563176
7856667589,โรงพยาบาลหมอสุขุม,hospital,102.78763,17.4116778
7856667592,โรงพยาบาลผาขาว,hospital,102.044202,17.0706105
7856667594,โรงพยาบาลกุดจับ,hospital,102.5583279,17.4092516
7856667652,โรงพยาบาลลำลูกกา,hospital,100.857684,13.9569333
7856667543,โรงพยาบาลพนา,hospital,104.8615622,15.6701888
7856667630,โรงพยาบาลโรงเรียนนายร้อยพระจุลจอมเกล้า,hospital,101.1712932,14.2864051
7856667662,โรงพยาบาลภาชี,hospital,100.7380628,14.4443533
7856667450,โรงพยาบาลราชสาส์น,hospital,101.3049906,13.816942
7856667534,โรงพยาบาลทุ่งศรีอุดม,hospital,104.910711,14.7258802
7856667440,โรงพยาบาลแหลมสิงห์,hospital,102.1390879,12.4683202
7856667469,โรงพยาบาลชลเวช,hospital,100.9860921,13.3628467
7856667617,โรงพยาบาลปากช่องปางแก,hospital,101.3995063,14.6805357
7856667499,โรงพยาบาลบ้านใหม่ไชยพจน์,hospital,102.8254437,15.5652238
7856667573,โรงพยาบาลดงหลวง,hospital,104.5304811,16.8003814
7856667585,โรงพยาบาลพิบูลย์รักษ์,hospital,103.0531901,17.5515569
7856667598,โรงพยาบาลสระใคร,hospital,102.7527344,17.6740223
7856667654,โรงพยาบาลธัญบุรี,hospital,100.7297373,14.0191059
7856667465,โรงพยาบาลปลวกแดง,hospital,101.2193048,12.9697133
7856667545,โรงพยาบาลพนมไพร,hospital,104.1093957,15.6790001
7856667441,โรงพยาบาลแผนไทย,hospital,102.1196392,12.5516417
7856667514,โรงพยาบาลปราสาท,hospital,103.4109378,14.6320312
7856667495,โรงพยาบาลครบุรี,hospital,102.2468376,14.5279227
7856667537,โรงพยาบาลวารินชำราบ,hospital,104.8387232,15.1935129
7856667614,โรงพยาบาลจิตเวชนครราชสีมา,hospital,102.1050614,14.9843636
7856667619,โรงพยาบาลสีคิ้ว,hospital,101.7222404,14.8722941
7856667460,โรงพยาบาลบ้านฉาง,hospital,101.0428315,12.7259953
7856667531,โรงพยาบาลน้ำยืน,hospital,104.9852443,14.478969
7856667548,โรงพยาบาลร้อยเอ็ด-ธนบุรี,hospital,103.6441827,16.0417355
7856667555,โรงพยาบาลโกสุมพิสัย,hospital,103.0672931,16.2411697
7856667560,โรงพยาบาลยโสธร,hospital,104.1614735,15.781914
7856667577,โรงพยาบาลนาหว้า,hospital,104.0959093,17.4914344
7856667601,โรงพยาบาลนายูง,hospital,102.1711993,17.9139504
7856667446,โรงพยาบาลบางคล้า,hospital,101.2195998,13.7457945
7856667496,โรงพยาบาลโชคชัย,hospital,102.1568656,14.7337765
7856667559,โรงพยาบาลเสลภูมิ,hospital,103.9415645,16.0304394
7856667659,โรงพยาบาลหนองเสือ,hospital,100.8251917,14.1414759
7856667607,โรงพยาบาลจิตเวชเลย,hospital,101.7105031,17.4585942
7856667612,โรงพยาบาลพระทองคำเฉลิมพระเกียรติ 80 พรรษา,hospital,101.9846248,15.2983633
7856667473,โรงพยาบาลบางบ่อ,hospital,100.8358133,13.5695885
7856667620,โรงพยาบาลด่านขุนทด,hospital,101.7667651,15.2108161
7856667494,โรงพยาบาลวังน้ำเขียว,hospital,101.8632053,14.4175163
7856667505,โรงพยาบาลโนนสุวรรณ,hospital,102.600621,14.556191
7856667564,โรงพยาบาลนิคมคำสร้อย,hospital,104.5464992,16.3761446
7856667457,โรงพยาบาลบำรุงราษฎร์ระยอง,hospital,101.204963,12.6927319
7856667529,โรงพยาบาลโนนคูณ,hospital,104.6868217,14.9246222
7856667615,โรงพยาบาลสูงเนิน,hospital,101.8293142,14.8785157
7856667625,โรงพยาบาลบ้านหมอ,hospital,100.739243,14.6249357
7856667508,โรงพยาบาลนายแพทย์สุรเชษฐ์,hospital,102.8017598,14.6314602
7856667532,โรงพยาบาลนาจะหลวย,hospital,105.2431548,14.5216703
7856667578,โรงพยาบาลศรีสงคราม,hospital,104.2518747,17.6275298
7856667627,โรงพยาบาลเสาไห้,hospital,100.8499753,14.5483298
7856667459,โรงพยาบาลมาบตาพุด,hospital,101.1264977,12.7183739
7856632103,โรงพยาบาลบ้านนา,hospital,101.0664082,14.2523054
7856667453,โรงพยาบาลท่าตะเกียบ,hospital,101.6946082,13.3844428
7856667635,โรงพยาบาลสินแพทย์,hospital,100.6650317,13.8372518
7856632102,โรงพยาบาลวังน้ำเย็น,hospital,102.1890467,13.4912147
7856667624,โรงพยาบาลหนองโดน,hospital,100.7137513,14.6870793
7856667472,โรงพยาบาลบางปะกง,hospital,101.0022926,13.5023775
7856667518,โรงพยาบาลค่ายวีรวัฒน์โยธิน,hospital,103.4854174,14.8705053
7856667466,โรงพยาบาลปิยะเวชช์ บ่อวิน,hospital,101.1024356,13.062898
7856667595,โรงพยาบาลโพนพิสัย,hospital,103.0869591,18.0492659
7856667512,โรงพยาบาลเอกชนบุรีรัมย์,hospital,103.1121933,15.004588
7856667551,โรงพยาบาลพยัคฆภูมิพิสัย,hospital,103.1950199,15.5166109
7856667435,โรงพยาบาลแหลมงอบ,hospital,102.4050128,12.1767679
7856667621,โรงพยาบาลบำเหน็จณรงค์,hospital,101.6880798,15.439885
7856667655,โรงพยาบาลเอกปทุม,hospital,100.6529349,13.9938724
7856667488,โรงพยาบาลบางน้ำเปรี้ยว,hospital,101.0525143,13.871705
7856667593,โรงพยาบาลหนองบัวลำภู,hospital,102.4572945,17.1984506
7856667658,โรงพยาบาลคลองหลวง,hospital,100.7273447,14.0954556
7856667523,โรงพยาบาลน้ำเกลี้ยง,hospital,104.5108688,14.928375
7856667482,โรงพยาบาลรัทรินทร์,hospital,100.6312788,13.5310229
7856667503,โรงพยาบาลละหานทราย,hospital,102.8591859,14.4085683
7856667526,โรงพยาบาลปรางค์กู่,hospital,104.0385103,14.8651287
7856667568,โรงพยาบาลธีรวัฒน์,hospital,103.5136771,16.4365585
7856667616,โรงพยาบาลปักธงชัย,hospital,102.0323038,14.7443598
7856667760,โรงพยาบาลสันติสุข,hospital,100.9424338,18.9125083
7856667468,โรงพยาบาลแม่และเด็ก,hospital,101.0258639,13.3687339
7856667489,โรงพยาบาลบ้านสร้าง,hospital,101.2194013,13.9950644
7856667542,โรงพยาบาลโพธิ์ไทร,hospital,105.2623915,15.8294574
7856667584,โรงพยาบาลทุ่งฝน,hospital,103.2609915,17.4720522
7856667515,โรงพยาบาลบัวเชด,hospital,103.9417308,14.5263752
7856667583,โรงพยาบาลวังสามหมอ,hospital,103.432095,16.9486352
7856667613,โรงพยาบาลโนนสูง,hospital,102.2481679,15.1677019
7856667618,โรงพยาบาลปากช่องเมโมเรียล,hospital,101.4106321,14.7028329
7856667626,โรงพยาบาลเกษมราษฎร์,hospital,100.9254098,14.5195204
7856667734,โรงพยาบาลหล่มสัก,hospital,101.236943,16.7781539
7856667769,โรงพยาบาลเฉลิมพระเกียรติ,hospital,101.0818148,19.575285
7856667486,โรงพยาบาลพนมสารคาม,hospital,101.3628566,13.7476755
7856667524,โรงพยาบาลศรีรัตนะ,hospital,104.4692302,14.7960654
7856667581,โรงพยาบาลบึงโขงหลง,hospital,104.0438962,17.969579
1325130265,โรงพยาบาลบ้านแท่น,hospital,102.3436237,16.4058982
1388304239,โรงพยาบาลไชยวาน,hospital,103.2311969,17.29563
1350940541,สถานพยาบาลโนนโพธิ์,hospital,102.6054131,17.088278
1313784515,โรงพยาบาลนาด้วง,hospital,101.9737559,17.4769571
1388257525,โรงพยาบาลปลาปาก,hospital,104.5259276,17.1901849
1384419477,โรงพยาขาลภูเวียง,hospital,102.3798834,16.6517898
1382674290,โรงพยาบาลศรีธาตุ,hospital,103.1854407,16.9806451
1388255621,โรงพยาบาลโคกศรีสุพรรณ,hospital,104.2665683,17.0519275
1388255029,โรงพยาบาลเขาวง,hospital,104.0892702,16.7011787
1374797504,โรงพยาบาลอุบลรัตน์,hospital,102.6327386,16.7565741
1365404708,โรงพยาขาลแก้งสนามนาง,hospital,102.26815,15.7409626
1388264913,ไรงพยาบาลนครพนม,hospital,104.7779959,17.4130366
1388303041,โรงพยาขาลท่าคันโท,hospital,103.2435887,16.9273944
1395957939,โรงพยาบาลขามสะแกแสง,hospital,102.1724353,15.3512628
1614907877,ศูนย์บำบัดรักษายาเสพติดอุดรธานี,hospital,102.8804287,17.267074
1001527959,โรงพยาบาลระยอง,hospital,101.2762146,12.6823006
2378730942,โรงพยาบาลหนองวัวซอ,hospital,102.5980394,17.271291
2398240682,คลินิกส่งเสริมสุขภาพ โรงพยาบาลหนองคาย,hospital,102.7571705,17.8874326
4887709927,โรงพยาบาลพิมาย,hospital,102.4951714,15.2313376
1245013628,โรงพยาบาลเกษตรวิสัย,hospital,103.5786924,15.6504516
671958698,โรงพยาขาลวังสามหมอ,hospital,103.4319844,16.9486049
966810388,โรงพยาบาลเนินสง่า,hospital,101.993895,15.5682119
963209459,โรงพยาบาลร่องคำ,hospital,103.7399961,16.2641251
666484678,โรงพยาขาลโนนสัง,hospital,102.5512312,16.8710627
671163606,โรงพยาบาลนาแก,hospital,104.471129,16.954232
966812936,โรงพยาบาลจัตุรัส,hospital,101.8550478,15.570139
671949934,โรงพยาขาลห้วยเม็ก,hospital,103.229152,16.5960534
634093371,โรงพยาขาลหนองกุงศรี,hospital,103.2964938,16.649795
942248650,โรงพยาบาลนครราชสีมา,hospital,101.965155,14.9253403
1085687599,โรงพยาบาลกุดชุม,hospital,104.3381843,16.0206467
4545842391,Animal hospital  Sawang Daen Din,hospital,103.4529457,17.4752267
5000149647,รวมแพท,hospital,102.7519715,17.8846758
5585571921,บ้านแบ่งบุญ,hospital,100.6626138,13.8054223
1611570040,,hospital,103.0219578,16.7718501
1613082319,,hospital,103.1062018,16.8612261
1613079931,,hospital,103.0398708,16.8061289
1613080690,,hospital,103.0801398,16.842908
2649623698,,hospital,100.7641613,18.6901665
1928865162,,hospital,103.1973039,16.1123902
3981005954,,hospital,101.6672095,17.133235
4811260814,Home for the Blind,hospital,100.6352788,13.8453044
2562547850,โรงพยาบาลเวชการุณย์รัศมิ์,hospital,100.8590001,13.8565652
2562622348,โรงพยาบาล นวมินทร์ 9,hospital,100.7239005,13.8112938
5371925720,โรงพยาบาลเมืองจันทร์,hospital,104.0525114,15.1858691
7758120038,โรงพยาบาลสิรินธร,hospital,105.4048638,15.2013959
7778792063,โรงพยาบาลพิบูลมังสาหาร,hospital,105.2274638,15.2454077
7741755997,โรงพยาบาลโขงเจียม,hospital,105.48693,15.3210385
3898514219,Mittraphap Memorial Hospital,hospital,100.9154819,14.520677
7681139222,โรงพยาบาลบ้านด่าน,hospital,103.1756464,15.1091513
356278265,Montree Hospital,hospital,102.0914338,14.9771923
356278384,Korat MRI Medical Clinic,hospital,102.0904725,14.979431
356278324,Korat Memorial Hospital,hospital,102.0866702,14.975849
6221787293,,hospital,103.4474068,18.0816547
6171169502,,hospital,104.4691952,17.4548337
6150094894,,hospital,104.7105255,17.28552
6170922531,,hospital,104.6135997,17.5547228
6176100703,,hospital,102.5143276,15.4532853
6205275663,,hospital,103.3120687,18.2996068
6084261386,,hospital,104.99775,15.7935065
6141865736,,hospital,104.6785931,17.0545111
5346112258,,hospital,102.2177055,14.7442928
8269198969,สถานีอนามัยหนองพลวง,hospital,102.1119332,14.9068327
8811102698,WIH International Hospital,hospital,100.6505749,13.6638559
8625732758,Health Center,hospital,102.7914226,14.9759208
8514501951,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกี่,hospital,101.8102877,14.069277
6937697408,โรงพยาบาลค่ายสุริยพงษ์,hospital,100.7956051,18.7906323
6176926197,Seka Hospital,hospital,103.9481072,17.9390485
6177406939,Si Wilai Hospital,hospital,103.7376949,18.1858032
6120694284,Pathum Ratchawongsa Hospital,hospital,104.936113,15.900478
8221392891,สถานีอนามัยดอนหวาย,hospital,102.2798784,15.1199705
8061280277,Muang Samut Hospital Bangpoo Mai,hospital,100.6394893,13.5255396
6979059458,New ?,hospital,102.6134411,13.8322805
7836144583,Loei RAM Hospital,hospital,101.7263786,17.46377
7847393051,Be Balance กายภาพบำบัดคลินิก,hospital,102.1139745,14.977201
8562439196,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านหัวชวด General Hospital,hospital,101.3124952,12.8444089
963209375,โรงพยาบาลโพนทอง,hospital,103.9705455,16.2944746
